,Player_ID,Game_ID
66,1629628,0022000080
67,1629628,0022000066
68,1629628,0022000046
69,1629628,0022000036
70,1629628,0022000025
71,1629628,0022000011
0,1629628,0022101204
1,1629628,0022101191
2,1629628,0022101171
3,1629628,0022101162
4,1629628,0022101140
5,1629628,0022101126
6,1629628,0022101115
7,1629628,0022101103
8,1629628,0022101084
9,1629628,0022101081
10,1629628,0022101067
11,1629628,0022101050
12,1629628,0022101037
13,1629628,0022101012
14,1629628,0022101000
15,1629628,0022100988
16,1629628,0022100974
17,1629628,0022100966
18,1629628,0022100953
19,1629628,0022100934
20,1629628,0022100912
21,1629628,0022100900
22,1629628,0022100821
23,1629628,0022100814
24,1629628,0022100799
25,1629628,0022100776
26,1629628,0022100763
27,1629628,0022100744
28,1629628,0022100727
29,1629628,0022100709
30,1629628,0022100698
31,1629628,0022100681
32,1629628,0022100666
33,1629628,0022100655
34,1629628,0022100643
35,1629628,0022100622
36,1629628,0022100610
37,1629628,0022100595
38,1629628,0022100578
39,1629628,0022100564
40,1629628,0022100545
41,1629628,0022100536
42,1629628,0022100516
43,1629628,0022100512
44,1629628,0022100488
45,1629628,0022100385
46,1629628,0022100369
47,1629628,0022100364
48,1629628,0022100342
49,1629628,0022100314
50,1629628,0022100293
51,1629628,0022100282
52,1629628,0022100264
53,1629628,0022100250
54,1629628,0022100239
55,1629628,0022100218
56,1629628,0022100203
57,1629628,0022100174
58,1629628,0022100161
59,1629628,0022100147
60,1629628,0022100140
61,1629628,0022100128
62,1629628,0022100109
63,1629628,0022100099
64,1629628,0022100080
65,1629628,0022100067
66,1629628,0022100050
67,1629628,0022100036
68,1629628,0022100018
69,1629628,0022100005
0,203115,0022000903
1,203115,0022000890
2,203115,0022000874
3,203115,0022000851
4,203115,0022000838
5,203115,0022000821
6,203115,0022000806
7,203115,0022000797
8,203115,0022000782
9,203115,0022000321
10,203115,0022000761
11,203115,0022000736
12,203115,0022000719
13,203115,0022000705
14,203115,0022000689
15,203115,0022000668
16,203115,0022000661
17,203115,0022000646
18,203115,0022000637
19,203115,0022000624
20,203115,0022000606
21,203115,0022000592
22,203115,0022000580
23,203115,0022000553
24,203115,0022000540
25,203115,0022000531
26,203115,0022000518
27,203115,0022000502
28,203115,0022000487
29,203115,0022000470
30,203115,0022000563
31,203115,0022000401
32,203115,0022000388
33,203115,0022000373
34,203115,0022000352
35,203115,0022000341
36,203115,0022000306
37,203115,0022000296
38,203115,0022000275
39,203115,0022000265
40,203115,0022000248
41,203115,0022000238
42,203115,0022000213
43,203115,0022000200
44,203115,0022000177
45,203115,0022000158
46,203115,0022000144
47,203115,0022000133
48,203115,0022000120
49,203115,0022000104
50,203115,0022000088
51,203115,0022000076
52,203115,0022000055
53,203115,0022000044
54,203115,0022000009
55,203115,0022000019
0,203115,0022101201
1,203115,0022101186
2,203115,0022101168
3,203115,0022101159
4,203115,0022101137
5,203115,0022101122
6,203115,0022101113
7,203115,0022101099
8,203115,0022101083
9,203115,0022101068
10,203115,0022101049
11,203115,0022101035
12,203115,0022101022
13,203115,0022101009
14,203115,0022100967
15,203115,0022100952
16,203115,0022100938
17,203115,0022100918
18,203115,0022100911
19,203115,0022100895
20,203115,0022100883
21,203115,0022100864
22,203115,0022100850
23,203115,0022100842
24,203115,0022100821
25,203115,0022100804
26,203115,0022100794
27,203115,0022100779
28,203115,0022100770
29,203115,0022100756
30,203115,0022100453
31,203115,0022100707
32,203115,0022100692
33,203115,0022100678
34,203115,0022100653
35,203115,0022100649
36,203115,0022100631
37,203115,0022100601
38,203115,0022100588
39,203115,0022100575
40,203115,0022100558
41,203115,0022100543
42,203115,0022100514
43,203115,0022100500
44,203115,0022100482
45,203115,0022100474
46,203115,0022100434
47,203115,0022100424
48,203115,0022100381
49,203115,0022100375
50,203115,0022100357
51,203115,0022100342
52,203115,0022100320
53,203115,0022100306
54,203115,0022100288
55,203115,0022100265
56,203115,0022100251
57,203115,0022100236
58,203115,0022100228
59,203115,0022100182
60,203115,0022100167
61,203115,0022100151
62,203115,0022100133
63,203115,0022100114
64,203115,0022100100
65,203115,0022100087
66,203115,0022100075
67,203115,0022100054
68,203115,0022100048
69,203115,0022100024
70,203115,0022100012
0,1628238,0022100581
1,1628238,0022100549
0,1629646,0022100869
1,1629646,0022100761
2,1629646,0022100668
3,1629646,0022100656
4,1629646,0022100619
5,1629646,0022100711
6,1629646,0022100582
7,1629646,0022100552
8,1629646,0022100495
9,1629646,0022100478
10,1629646,0022100457
11,1629646,0022100409
12,1629646,0022100379
13,1629646,0022100278
14,1629646,0022100262
15,1629646,0022100246
16,1629646,0022100228
17,1629646,0022100211
18,1629646,0022100186
19,1629646,0022100155
20,1629646,0022100082
21,1629646,0022100050
22,1629646,0022100009
0,1628966,0022001078
1,1628966,0022001065
2,1628966,0022001043
3,1628966,0022001029
4,1628966,0022001018
5,1628966,0022000996
6,1628966,0022000981
7,1628966,0022000973
8,1628966,0022000264
9,1628966,0022000895
10,1628966,0022000888
11,1628966,0022000473
12,1628966,0022000860
13,1628966,0022000816
14,1628966,0022000595
15,1628966,0022000583
16,1628966,0022000567
17,1628966,0022000556
18,1628966,0022000541
19,1628966,0022000534
20,1628966,0022000514
21,1628966,0022000495
22,1628966,0022000397
23,1628966,0022000378
24,1628966,0022000320
25,1628966,0022000304
26,1628966,0022000296
27,1628966,0022000253
28,1628966,0022000121
29,1628966,0022000060
0,1628966,0022101219
1,1628966,0022101215
2,1628966,0022101199
3,1628966,0022101186
4,1628966,0022101175
5,1628966,0022101158
6,1628966,0022101107
7,1628966,0022101094
8,1628966,0022101007
9,1628966,0022100955
10,1628966,0022100944
11,1628966,0022100923
12,1628966,0022100908
13,1628966,0022100899
14,1628966,0022100881
15,1628966,0022100861
16,1628966,0022100841
17,1628966,0022100825
18,1628966,0022100792
19,1628966,0022100771
20,1628966,0022100704
21,1628966,0022100691
22,1628966,0022100676
23,1628966,0022100664
24,1628966,0022100648
25,1628966,0022100638
26,1628966,0022100623
27,1628966,0022100610
28,1628966,0022100602
29,1628966,0022100582
30,1628966,0022100570
31,1628966,0022100563
32,1628966,0022100535
33,1628966,0022100504
34,1628966,0022100498
35,1628966,0022100487
36,1628966,0022100463
37,1628966,0022100451
38,1628966,0022100423
39,1628966,0022100401
40,1628966,0022100397
41,1628966,0022100381
42,1628966,0022100364
43,1628966,0022100332
44,1628966,0022100311
45,1628966,0022100287
46,1628966,0022100277
47,1628966,0022100260
48,1628966,0022100227
49,1628966,0022100192
50,1628966,0022100144
51,1628966,0022100125
52,1628966,0022100116
53,1628966,0022100095
54,1628966,0022100085
55,1628966,0022100069
56,1628966,0022100053
57,1628966,0022100032
58,1628966,0022100010
0,201587,0022001058
1,201587,0022001047
2,201587,0022001034
3,201587,0022001019
4,201587,0022001002
5,201587,0022000989
6,201587,0022000966
7,201587,0022000941
8,201587,0022000924
9,201587,0022000901
10,201587,0022000889
11,201587,0022000879
12,201587,0022000846
13,201587,0022000832
14,201587,0022000823
15,201587,0022000813
16,201587,0022000799
17,201587,0022000788
18,201587,0022000775
19,201587,0022000756
20,201587,0022000736
21,201587,0022000720
22,201587,0022000717
23,201587,0022000701
24,201587,0022000680
25,201587,0022000675
26,201587,0022000660
27,201587,0022000644
28,201587,0022000625
29,201587,0022000605
30,201587,0022000601
31,201587,0022000576
32,201587,0022000554
33,201587,0022000537
34,201587,0022000520
35,201587,0022000509
36,201587,0022000501
37,201587,0022000488
38,201587,0022000472
39,201587,0022000457
40,201587,0022000419
41,201587,0022000400
42,201587,0022000387
43,201587,0022000366
44,201587,0022000350
45,201587,0022000328
46,201587,0022000324
47,201587,0022000289
48,201587,0022000285
49,201587,0022000268
50,201587,0022000251
51,201587,0022000239
52,201587,0022000224
53,201587,0022000202
54,201587,0022000188
55,201587,0022000172
56,201587,0022000142
57,201587,0022000130
58,201587,0022000116
59,201587,0022000105
60,201587,0022000091
61,201587,0022000077
62,201587,0022000061
63,201587,0022000054
64,201587,0022000031
65,201587,0022000009
66,201587,0022000002
0,201587,0022101212
1,201587,0022101195
2,201587,0022101177
3,201587,0022101149
4,201587,0022101135
5,201587,0022101106
6,201587,0022101083
7,201587,0022101055
8,201587,0022101044
9,201587,0022101020
10,201587,0022101013
11,201587,0022100996
12,201587,0022100992
13,201587,0022100980
14,201587,0022100966
15,201587,0022100945
16,201587,0022100929
17,201587,0022100916
18,201587,0022100904
19,201587,0022100888
20,201587,0022100873
21,201587,0022100866
22,201587,0022100853
23,201587,0022100835
24,201587,0022100818
25,201587,0022100809
26,201587,0022100786
27,201587,0022100760
28,201587,0022100738
29,201587,0022100724
30,201587,0022100716
31,201587,0022100698
32,201587,0022100686
33,201587,0022100659
34,201587,0022100648
35,201587,0022100629
36,201587,0022100616
37,201587,0022100597
38,201587,0022100591
39,201587,0022100581
40,201587,0022100500
41,201587,0022100475
42,201587,0022100463
43,201587,0022100444
44,201587,0022100378
45,201587,0022100235
46,201587,0022100212
47,201587,0022100198
48,201587,0022100191
49,201587,0022100173
50,201587,0022100157
51,201587,0022100146
52,201587,0022100129
53,201587,0022100115
54,201587,0022100102
55,201587,0022100076
56,201587,0022100064
57,201587,0022100049
58,201587,0022100034
0,203382,0022001079
1,203382,0022001057
2,203382,0022001051
3,203382,0022000794
4,203382,0022000523
5,203382,0022000772
6,203382,0022000763
7,203382,0022000737
8,203382,0022000727
9,203382,0022000711
10,203382,0022000704
11,203382,0022000684
12,203382,0022000668
13,203382,0022000657
14,203382,0022000648
15,203382,0022000634
16,203382,0022000616
17,203382,0022000600
18,203382,0022000588
19,203382,0022000570
20,203382,0022000552
21,203382,0022000539
22,203382,0022000506
23,203382,0022000492
24,203382,0022000484
25,203382,0022000468
26,203382,0022000454
27,203382,0022000445
28,203382,0022000430
29,203382,0022000413
30,203382,0022000398
31,203382,0022000382
32,203382,0022000369
33,203382,0022000356
34,203382,0022000345
35,203382,0022000323
36,203382,0022000309
37,203382,0022000292
38,203382,0022000277
39,203382,0022000258
40,203382,0022000249
41,203382,0022000234
42,203382,0022000220
43,203382,0022000210
44,203382,0022000191
45,203382,0022000175
46,203382,0022000115
47,203382,0022000097
48,203382,0022000084
49,203382,0022000066
50,203382,0022000049
51,203382,0022000027
52,203382,0022000014
0,203145,0022001070
1,203145,0022001059
2,203145,0022001039
3,203145,0022001030
4,203145,0022001017
5,203145,0022001001
6,203145,0022000987
7,203145,0022000977
8,203145,0022000958
9,203145,0022000946
10,203145,0022000885
11,203145,0022000870
12,203145,0022000858
13,203145,0022000841
14,203145,0022000836
15,203145,0022000821
16,203145,0022000802
17,203145,0022000798
18,203145,0022000774
19,203145,0022000759
20,203145,0022000737
21,203145,0022000733
22,203145,0022000716
23,203145,0022000692
24,203145,0022000682
25,203145,0022000665
26,203145,0022000642
27,203145,0022000636
28,203145,0022000622
29,203145,0022000608
30,203145,0022000594
31,203145,0022000576
32,203145,0022000185
33,203145,0022000550
34,203145,0022000527
35,203145,0022000511
36,203145,0022000489
37,203145,0022000483
38,203145,0022000459
39,203145,0022000449
40,203145,0022000443
41,203145,0022000424
42,203145,0022000409
43,203145,0022000393
44,203145,0022000378
45,203145,0022000371
46,203145,0022000360
47,203145,0022000339
48,203145,0022000326
49,203145,0022000305
50,203145,0022000286
51,203145,0022000283
52,203145,0022000266
53,203145,0022000242
54,203145,0022000228
55,203145,0022000223
56,203145,0022000212
57,203145,0022000177
58,203145,0022000163
59,203145,0022000148
60,203145,0022000130
61,203145,0022000116
62,203145,0022000101
63,203145,0022000092
64,203145,0022000078
65,203145,0022000006
66,203145,0022000001
0,203145,0022101202
1,203145,0022101134
2,203145,0022101019
3,203145,0022100985
4,203145,0022100945
5,203145,0022100931
6,203145,0022100919
7,203145,0022100884
8,203145,0022100786
9,203145,0022100781
10,203145,0022100751
11,203145,0022100735
12,203145,0022100733
13,203145,0022100718
14,203145,0022100649
15,203145,0022100606
16,203145,0022100589
17,203145,0022100538
18,203145,0022100436
19,203145,0022100420
20,203145,0022100389
21,203145,0022100365
22,203145,0022100318
23,203145,0022100232
24,203145,0022100219
25,203145,0022100209
26,203145,0022100184
27,203145,0022100170
28,203145,0022100154
29,203145,0022100138
30,203145,0022100123
31,203145,0022100107
32,203145,0022100093
33,203145,0022100077
34,203145,0022100061
35,203145,0022100053
36,203145,0022100040
37,203145,0022100025
38,203145,0022100002
0,1629647,0022001056
1,1629647,0022001040
2,1629647,0022001025
3,1629647,0022001017
4,1629647,0022001001
5,1629647,0022000988
6,1629647,0022000972
7,1629647,0022000963
8,1629647,0022000947
9,1629647,0022000927
10,1629647,0022000918
11,1629647,0022000902
12,1629647,0022000882
13,1629647,0022000872
14,1629647,0022000865
15,1629647,0022000845
16,1629647,0022000836
17,1629647,0022000826
18,1629647,0022000199
19,1629647,0022000556
20,1629647,0022000549
21,1629647,0022000518
22,1629647,0022000510
23,1629647,0022000495
24,1629647,0022000475
25,1629647,0022000466
26,1629647,0022000453
27,1629647,0022000562
28,1629647,0022000432
29,1629647,0022000415
30,1629647,0022000401
31,1629647,0022000390
32,1629647,0022000374
33,1629647,0022000359
34,1629647,0022000348
35,1629647,0022000333
36,1629647,0022000318
37,1629647,0022000295
38,1629647,0022000281
39,1629647,0022000267
40,1629647,0022000251
41,1629647,0022000239
42,1629647,0022000213
43,1629647,0022000184
44,1629647,0022000170
45,1629647,0022000162
46,1629647,0022000143
47,1629647,0022000125
48,1629647,0022000114
49,1629647,0022000096
50,1629647,0022000081
51,1629647,0022000067
52,1629647,0022000052
53,1629647,0022000043
54,1629647,0022000022
0,1629647,0022101113
1,1629647,0022101091
2,1629647,0022101078
3,1629647,0022101065
4,1629647,0022101052
5,1629647,0022101040
6,1629647,0022101023
7,1629647,0022101018
8,1629647,0022100986
9,1629647,0022100979
10,1629647,0022100965
11,1629647,0022100951
12,1629647,0022100938
13,1629647,0022100925
14,1629647,0022100897
15,1629647,0022100893
16,1629647,0022100881
17,1629647,0022100860
18,1629647,0022100852
19,1629647,0022100840
20,1629647,0022100827
21,1629647,0022100813
22,1629647,0022100801
23,1629647,0022100795
24,1629647,0022100778
25,1629647,0022100765
26,1629647,0022100741
27,1629647,0022100730
28,1629647,0022100695
29,1629647,0022100684
30,1629647,0022100676
31,1629647,0022100663
32,1629647,0022100646
33,1629647,0022100630
34,1629647,0022100612
35,1629647,0022100601
36,1629647,0022100587
37,1629647,0022100574
38,1629647,0022100483
39,1629647,0022100474
40,1629647,0022100460
41,1629647,0022100444
42,1629647,0022100422
43,1629647,0022100400
44,1629647,0022100389
45,1629647,0022100371
46,1629647,0022100354
47,1629647,0022100330
48,1629647,0022100326
49,1629647,0022100308
50,1629647,0022100286
51,1629647,0022100276
52,1629647,0022100255
53,1629647,0022100243
54,1629647,0022100234
55,1629647,0022100221
56,1629647,0022100207
57,1629647,0022100196
58,1629647,0022100180
59,1629647,0022100165
60,1629647,0022100144
61,1629647,0022100123
62,1629647,0022100102
63,1629647,0022100086
64,1629647,0022100061
65,1629647,0022100051
66,1629647,0022100038
67,1629647,0022100023
68,1629647,0022100011
0,203078,0022001080
1,203078,0022001012
2,203078,0022000997
3,203078,0022000235
4,203078,0022000976
5,203078,0022000964
6,203078,0022000951
7,203078,0022000935
8,203078,0022000919
9,203078,0022000197
10,203078,0022000902
11,203078,0022000885
12,203078,0022000872
13,203078,0022000856
14,203078,0022000847
15,203078,0022000839
16,203078,0022000820
17,203078,0022000798
18,203078,0022000777
19,203078,0022000694
20,203078,0022000679
21,203078,0022000662
22,203078,0022000647
23,203078,0022000166
24,203078,0022000619
25,203078,0022000603
26,203078,0022000579
27,203078,0022000566
28,203078,0022000554
29,203078,0022000536
30,203078,0022000524
31,203078,0022000517
32,203078,0022000502
33,203078,0022000488
34,203078,0022000479
35,203078,0022000464
36,203078,0022000437
37,203078,0022000421
38,203078,0022000560
39,203078,0022000382
40,203078,0022000368
41,203078,0022000215
42,203078,0022000347
43,203078,0022000331
44,203078,0022000559
45,203078,0022000310
46,203078,0022000290
47,203078,0022000279
48,203078,0022000269
49,203078,0022000253
50,203078,0022000152
51,203078,0022000124
52,203078,0022000109
53,203078,0022000086
54,203078,0022000074
55,203078,0022000063
56,203078,0022000050
57,203078,0022000033
58,203078,0022000024
59,203078,0022000013
0,203078,0022100749
1,203078,0022100716
2,203078,0022100699
3,203078,0022100689
4,203078,0022100669
5,203078,0022100656
6,203078,0022100598
7,203078,0022100585
8,203078,0022100569
9,203078,0022100553
10,203078,0022100541
11,203078,0022100527
12,203078,0022100447
13,203078,0022100432
14,203078,0022100427
15,203078,0022100411
16,203078,0022100392
17,203078,0022100368
18,203078,0022100355
19,203078,0022100351
20,203078,0022100334
21,203078,0022100321
22,203078,0022100311
23,203078,0022100298
24,203078,0022100286
25,203078,0022100275
26,203078,0022100254
27,203078,0022100241
28,203078,0022100225
29,203078,0022100213
30,203078,0022100158
31,203078,0022100142
32,203078,0022100126
33,203078,0022100112
34,203078,0022100097
35,203078,0022100078
36,203078,0022100066
37,203078,0022100056
38,203078,0022100044
39,203078,0022100006
0,1627736,0022000741
1,1627736,0022000726
2,1627736,0022000709
3,1627736,0022000696
4,1627736,0022000493
5,1627736,0022000486
6,1627736,0022000469
7,1627736,0022000454
8,1627736,0022000440
9,1627736,0022000431
10,1627736,0022000413
11,1627736,0022000395
12,1627736,0022000387
13,1627736,0022000370
14,1627736,0022000359
15,1627736,0022000348
16,1627736,0022000334
17,1627736,0022000312
18,1627736,0022000311
19,1627736,0022000294
20,1627736,0022000283
21,1627736,0022000266
22,1627736,0022000246
23,1627736,0022000236
24,1627736,0022000221
25,1627736,0022000205
26,1627736,0022000169
27,1627736,0022000147
28,1627736,0022000138
29,1627736,0022000122
30,1627736,0022000104
31,1627736,0022000088
32,1627736,0022000074
33,1627736,0022000054
34,1627736,0022000040
35,1627736,0022000028
36,1627736,0022000018
0,1627736,0022101224
1,1627736,0022101199
2,1627736,0022101184
3,1627736,0022101173
4,1627736,0022101159
5,1627736,0022101104
6,1627736,0022101090
7,1627736,0022101079
8,1627736,0022101058
9,1627736,0022101039
10,1627736,0022101024
11,1627736,0022101005
12,1627736,0022100995
13,1627736,0022100986
14,1627736,0022100971
15,1627736,0022100958
16,1627736,0022100951
17,1627736,0022100930
18,1627736,0022100920
19,1627736,0022100892
20,1627736,0022100880
21,1627736,0022100871
22,1627736,0022100857
23,1627736,0022100843
24,1627736,0022100830
25,1627736,0022100824
26,1627736,0022100803
27,1627736,0022100782
28,1627736,0022100770
29,1627736,0022100757
30,1627736,0022100743
31,1627736,0022100734
32,1627736,0022100721
33,1627736,0022100706
34,1627736,0022100670
35,1627736,0022100666
36,1627736,0022100652
37,1627736,0022100628
38,1627736,0022100615
39,1627736,0022100600
40,1627736,0022100587
41,1627736,0022100574
42,1627736,0022100561
43,1627736,0022100551
44,1627736,0022100537
45,1627736,0022100512
46,1627736,0022100503
47,1627736,0022100484
48,1627736,0022100468
49,1627736,0022100455
50,1627736,0022100436
51,1627736,0022100424
52,1627736,0022100402
53,1627736,0022100387
54,1627736,0022100374
55,1627736,0022100359
56,1627736,0022100336
57,1627736,0022100321
58,1627736,0022100309
59,1627736,0022100292
60,1627736,0022100281
61,1627736,0022100274
62,1627736,0022100259
63,1627736,0022100245
64,1627736,0022100227
65,1627736,0022100220
66,1627736,0022100206
67,1627736,0022100191
68,1627736,0022100184
69,1627736,0022100169
70,1627736,0022100149
71,1627736,0022100129
72,1627736,0022100115
73,1627736,0022100101
74,1627736,0022100087
75,1627736,0022100060
76,1627736,0022100047
77,1627736,0022100031
78,1627736,0022100008
0,1628395,0022001059
1,1628395,0022000902
2,1628395,0022000856
3,1628395,0022000279
4,1628395,0022000269
5,1628395,0022000253
0,1628395,0022100585
0,1627761,0022001079
1,1627761,0022001057
2,1627761,0022001051
3,1627761,0022001034
4,1627761,0022001014
5,1627761,0022000997
6,1627761,0022000989
7,1627761,0022000974
8,1627761,0022000965
9,1627761,0022000948
10,1627761,0022000930
11,1627761,0022000921
12,1627761,0022000865
13,1627761,0022000849
14,1627761,0022000809
15,1627761,0022000794
16,1627761,0022000772
17,1627761,0022000763
18,1627761,0022000737
19,1627761,0022000668
20,1627761,0022000657
21,1627761,0022000600
22,1627761,0022000588
23,1627761,0022000570
24,1627761,0022000552
25,1627761,0022000539
26,1627761,0022000506
27,1627761,0022000492
28,1627761,0022000484
29,1627761,0022000468
30,1627761,0022000454
31,1627761,0022000445
32,1627761,0022000430
33,1627761,0022000413
34,1627761,0022000398
35,1627761,0022000382
36,1627761,0022000369
37,1627761,0022000356
38,1627761,0022000345
39,1627761,0022000323
40,1627761,0022000309
41,1627761,0022000292
42,1627761,0022000258
43,1627761,0022000249
44,1627761,0022000234
45,1627761,0022000210
46,1627761,0022000132
47,1627761,0022000115
48,1627761,0022000066
49,1627761,0022000027
50,1627761,0022000014
0,1627761,0022101008
1,1627761,0022100984
2,1627761,0022100979
3,1627761,0022100961
4,1627761,0022100949
5,1627761,0022100936
6,1627761,0022100924
7,1627761,0022100910
8,1627761,0022100817
9,1627761,0022100804
10,1627761,0022100793
11,1627761,0022100780
12,1627761,0022100772
13,1627761,0022100750
14,1627761,0022100453
15,1627761,0022100718
16,1627761,0022100706
17,1627761,0022100691
18,1627761,0022100644
19,1627761,0022100630
20,1627761,0022100625
21,1627761,0022100486
22,1627761,0022100602
23,1627761,0022100583
24,1627761,0022100571
25,1627761,0022100554
26,1627761,0022100542
27,1627761,0022100525
28,1627761,0022100507
29,1627761,0022100491
30,1627761,0022100399
31,1627761,0022100384
32,1627761,0022100372
33,1627761,0022100363
34,1627761,0022100343
35,1627761,0022100336
36,1627761,0022100314
37,1627761,0022100294
38,1627761,0022100270
39,1627761,0022100253
40,1627761,0022100233
41,1627761,0022100216
42,1627761,0022100210
43,1627761,0022100196
44,1627761,0022100179
45,1627761,0022100159
46,1627761,0022100148
47,1627761,0022100139
48,1627761,0022100124
49,1627761,0022100113
50,1627761,0022100092
51,1627761,0022100072
52,1627761,0022100057
53,1627761,0022100044
54,1627761,0022100035
55,1627761,0022100001
0,202722,0022001080
1,202722,0022000204
2,202722,0022001042
3,202722,0022001026
4,202722,0022001012
5,202722,0022000997
6,202722,0022000235
7,202722,0022000976
8,202722,0022000964
9,202722,0022000951
10,202722,0022000935
11,202722,0022000919
12,202722,0022000197
13,202722,0022000902
14,202722,0022000885
15,202722,0022000872
16,202722,0022000839
17,202722,0022000820
18,202722,0022000798
19,202722,0022000777
20,202722,0022000763
21,202722,0022000747
22,202722,0022000166
23,202722,0022000619
24,202722,0022000603
25,202722,0022000579
26,202722,0022000566
27,202722,0022000554
28,202722,0022000536
29,202722,0022000524
30,202722,0022000517
31,202722,0022000488
32,202722,0022000479
33,202722,0022000464
34,202722,0022000437
35,202722,0022000421
36,202722,0022000560
37,202722,0022000396
38,202722,0022000382
39,202722,0022000368
40,202722,0022000215
41,202722,0022000347
42,202722,0022000331
43,202722,0022000559
44,202722,0022000310
45,202722,0022000290
46,202722,0022000152
47,202722,0022000136
48,202722,0022000124
49,202722,0022000109
50,202722,0022000086
51,202722,0022000074
52,202722,0022000063
53,202722,0022000050
54,202722,0022000033
55,202722,0022000024
56,202722,0022000013
0,202722,0022101219
1,202722,0022101209
2,202722,0022101190
3,202722,0022101167
4,202722,0022101152
5,202722,0022101136
6,202722,0022101134
7,202722,0022101121
8,202722,0022101059
9,202722,0022101046
10,202722,0022101036
11,202722,0022101014
12,202722,0022100999
13,202722,0022100988
14,202722,0022100972
15,202722,0022100954
16,202722,0022100943
17,202722,0022100931
18,202722,0022100917
19,202722,0022100903
20,202722,0022100886
21,202722,0022100868
22,202722,0022100811
23,202722,0022100798
24,202722,0022100699
25,202722,0022100689
26,202722,0022100669
27,202722,0022100620
28,202722,0022100612
29,202722,0022100598
30,202722,0022100569
31,202722,0022100553
32,202722,0022100509
33,202722,0022100495
34,202722,0022100480
35,202722,0022100447
36,202722,0022100432
37,202722,0022100427
38,202722,0022100411
39,202722,0022100392
40,202722,0022100368
41,202722,0022100355
42,202722,0022100351
43,202722,0022100334
44,202722,0022100321
45,202722,0022100311
46,202722,0022100298
47,202722,0022100286
48,202722,0022100275
49,202722,0022100097
50,202722,0022100078
51,202722,0022100066
52,202722,0022100056
53,202722,0022100044
54,202722,0022100019
55,202722,0022100006
0,201976,0022001074
1,201976,0022001047
2,201976,0022001034
3,201976,0022001019
4,201976,0022001002
5,201976,0022000989
6,201976,0022000788
7,201976,0022000775
8,201976,0022000576
9,201976,0022000554
10,201976,0022000537
11,201976,0022000520
12,201976,0022000509
13,201976,0022000501
14,201976,0022000488
15,201976,0022000472
16,201976,0022000457
17,201976,0022000444
18,201976,0022000419
19,201976,0022000400
20,201976,0022000387
21,201976,0022000251
22,201976,0022000239
23,201976,0022000224
24,201976,0022000202
25,201976,0022000172
26,201976,0022000142
27,201976,0022000130
28,201976,0022000116
29,201976,0022000105
30,201976,0022000091
31,201976,0022000077
32,201976,0022000061
33,201976,0022000054
34,201976,0022000031
35,201976,0022000009
36,201976,0022000002
0,201976,0022101224
1,201976,0022101199
2,201976,0022101159
3,201976,0022101141
4,201976,0022101116
5,201976,0022101104
6,201976,0022101090
7,201976,0022101079
8,201976,0022101058
9,201976,0022101039
10,201976,0022101024
11,201976,0022100995
12,201976,0022100971
13,201976,0022100951
14,201976,0022100930
15,201976,0022100920
16,201976,0022100901
17,201976,0022100892
18,201976,0022100880
19,201976,0022100871
20,201976,0022100857
21,201976,0022100843
22,201976,0022100824
23,201976,0022100803
24,201976,0022100782
25,201976,0022100770
26,201976,0022100670
27,201976,0022100666
28,201976,0022100652
29,201976,0022100628
30,201976,0022100615
31,201976,0022100574
32,201976,0022100561
33,201976,0022100551
34,201976,0022100537
35,201976,0022100512
36,201976,0022100455
37,201976,0022100436
38,201976,0022100424
39,201976,0022100402
40,201976,0022100387
41,201976,0022100374
42,201976,0022100274
43,201976,0022100259
44,201976,0022100245
45,201976,0022100227
46,201976,0022100220
47,201976,0022100206
48,201976,0022100191
49,201976,0022100184
50,201976,0022100169
51,201976,0022100149
52,201976,0022100129
53,201976,0022100115
54,201976,0022100087
55,201976,0022100060
56,201976,0022100047
57,201976,0022100031
0,1630180,0022001069
1,1630180,0022001054
2,1630180,0022001033
3,1630180,0022001023
4,1630180,0022001013
5,1630180,0022000999
6,1630180,0022000984
7,1630180,0022000975
8,1630180,0022000957
9,1630180,0022000943
10,1630180,0022000916
11,1630180,0022000906
12,1630180,0022000895
13,1630180,0022000442
14,1630180,0022000868
15,1630180,0022000856
16,1630180,0022000845
17,1630180,0022000832
18,1630180,0022000813
19,1630180,0022000804
20,1630180,0022000789
21,1630180,0022000321
22,1630180,0022000766
23,1630180,0022000748
24,1630180,0022000179
25,1630180,0022000721
26,1630180,0022000711
27,1630180,0022000694
28,1630180,0022000683
29,1630180,0022000667
30,1630180,0022000649
31,1630180,0022000635
32,1630180,0022000616
33,1630180,0022000428
34,1630180,0022000587
35,1630180,0022000568
36,1630180,0022000565
37,1630180,0022000539
38,1630180,0022000521
39,1630180,0022000504
40,1630180,0022000494
41,1630180,0022000481
42,1630180,0022000467
43,1630180,0022000452
44,1630180,0022000564
45,1630180,0022000561
46,1630180,0022000412
47,1630180,0022000391
48,1630180,0022000375
49,1630180,0022000361
50,1630180,0022000349
51,1630180,0022000325
52,1630180,0022000305
53,1630180,0022000272
54,1630180,0022000257
55,1630180,0022000243
56,1630180,0022000230
57,1630180,0022000219
58,1630180,0022000206
59,1630180,0022000192
60,1630180,0022000165
61,1630180,0022000141
62,1630180,0022000123
63,1630180,0022000113
64,1630180,0022000099
65,1630180,0022000085
66,1630180,0022000070
67,1630180,0022000047
68,1630180,0022000041
69,1630180,0022000023
0,1630180,0022101228
1,1630180,0022101203
2,1630180,0022101190
